t_ms,wall_ms,pos,target,vel,vel_set,acc,acc_set,pwm,mode,fault,kf_theta,kf_omega,kf_tau,kf_ia,kf_innov,kf_sanity_th,kf_sanity_om,kf_enabled,estop,prox,tracking_err,pos_integral,spd_integral
1104.60,1780803376358,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1104.90,1780803376358,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1105.30,1780803376359,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1105.50,1780803376359,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1105.70,1780803376359,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1106.00,1780803376359,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1112.90,1780803376366,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1113.10,1780803376366,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1113.60,1780803376367,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1113.80,1780803376367,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1114.00,1780803376367,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1114.70,1780803376368,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1129.20,1780803376383,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1129.50,1780803376383,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1130.10,1780803376383,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1130.60,1780803376384,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1130.90,1780803376384,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1131.20,1780803376384,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1131.60,1780803376385,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1131.90,1780803376385,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1135.70,1780803376389,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1136.40,1780803376390,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1136.90,1780803376390,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1137.30,1780803376391,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1141.90,1780803376395,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1142.50,1780803376396,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1143.10,1780803376396,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1143.50,1780803376397,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1143.90,1780803376397,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1144.20,1780803376397,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1148.20,1780803376401,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1148.40,1780803376402,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1148.60,1780803376402,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1149.20,1780803376402,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1149.70,1780803376403,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1150.20,1780803376403,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1151.00,1780803376404,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1151.50,1780803376405,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1151.90,1780803376405,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1156.60,1780803376410,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1156.80,1780803376410,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1157.00,1780803376410,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1157.70,1780803376411,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1158.00,1780803376411,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1158.50,1780803376412,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1159.30,1780803376413,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1160.20,1780803376413,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1160.60,1780803376414,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1165.00,1780803376418,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1165.20,1780803376418,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1165.40,1780803376419,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1165.60,1780803376419,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1166.40,1780803376420,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1167.10,1780803376420,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1167.60,1780803376421,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1167.90,1780803376421,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1168.20,1780803376421,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1168.40,1780803376422,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1172.70,1780803376426,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1173.00,1780803376426,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1173.30,1780803376427,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1173.60,1780803376427,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1173.70,1780803376427,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1174.20,1780803376427,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1175.00,1780803376428,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1175.50,1780803376429,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1180.60,1780803376434,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1181.10,1780803376434,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1181.60,1780803376435,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1182.00,1780803376435,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1182.70,1780803376436,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1183.30,1780803376437,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1184.10,1780803376437,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1191.10,1780803376444,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1191.70,1780803376445,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1192.10,1780803376445,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1192.80,1780803376446,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1193.00,1780803376446,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1193.70,1780803376447,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1194.10,1780803376447,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1194.30,1780803376448,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1194.60,1780803376448,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1200.00,1780803376453,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1200.40,1780803376454,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1200.70,1780803376454,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1201.30,1780803376455,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1201.50,1780803376455,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1201.80,1780803376455,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1208.20,1780803376461,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1208.70,1780803376462,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1208.90,1780803376462,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1209.10,1780803376462,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1212.60,1780803376466,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1212.90,1780803376466,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1213.30,1780803376467,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1213.60,1780803376467,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1213.90,1780803376467,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1214.20,1780803376467,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1214.60,1780803376468,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1214.80,1780803376468,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1218.60,1780803376472,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1218.90,1780803376472,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1219.10,1780803376472,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1219.30,1780803376473,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1228.10,1780803376481,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1228.40,1780803376482,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1238.40,1780803376492,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1238.70,1780803376492,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1239.00,1780803376492,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1239.30,1780803376493,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1239.90,1780803376493,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1240.10,1780803376493,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1240.40,1780803376494,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1241.30,1780803376495,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1242.10,1780803376495,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1242.60,1780803376496,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1249.10,1780803376502,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1249.60,1780803376503,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1249.90,1780803376503,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1250.30,1780803376504,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1251.80,1780803376505,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1252.50,1780803376506,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1257.50,1780803376511,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1258.10,1780803376511,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1258.60,1780803376512,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1258.80,1780803376512,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1259.50,1780803376513,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1259.90,1780803376513,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1260.50,1780803376514,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1260.70,1780803376514,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1261.00,1780803376514,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1261.20,1780803376514,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1266.60,1780803376520,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1267.30,1780803376521,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1267.90,1780803376521,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1268.40,1780803376522,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1268.70,1780803376522,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1269.00,1780803376522,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1273.20,1780803376526,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1273.50,1780803376527,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1273.70,1780803376527,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1274.40,1780803376528,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1274.80,1780803376528,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1275.20,1780803376528,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1275.80,1780803376529,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1276.10,1780803376529,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1276.50,1780803376530,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1276.90,1780803376530,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1282.50,1780803376536,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1283.20,1780803376536,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1284.10,1780803376537,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1285.00,1780803376538,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1285.90,1780803376539,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1286.70,1780803376540,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1287.40,1780803376541,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1287.90,1780803376541,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1292.20,1780803376545,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1292.70,1780803376546,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1293.20,1780803376546,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1293.50,1780803376547,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1297.80,1780803376551,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1298.00,1780803376551,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1298.40,1780803376552,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1298.70,1780803376552,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1299.10,1780803376552,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1299.60,1780803376553,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1300.40,1780803376554,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1300.70,1780803376554,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1306.10,1780803376559,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1306.50,1780803376560,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1306.70,1780803376560,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1306.80,1780803376560,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1307.20,1780803376560,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1308.10,1780803376561,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1308.60,1780803376562,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1308.80,1780803376562,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1314.00,1780803376567,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1314.30,1780803376568,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1314.60,1780803376568,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1318.20,1780803376571,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1318.50,1780803376572,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1318.90,1780803376572,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1319.10,1780803376572,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1319.60,1780803376573,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1319.70,1780803376573,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1320.10,1780803376573,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1320.40,1780803376574,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1320.70,1780803376574,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1321.00,1780803376574,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1328.20,1780803376581,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1328.50,1780803376582,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1328.60,1780803376582,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1329.20,1780803376582,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1329.50,1780803376583,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1329.70,1780803376583,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1337.20,1780803376590,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1337.50,1780803376591,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1337.70,1780803376591,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1338.40,1780803376592,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1338.60,1780803376592,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1338.80,1780803376592,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1343.00,1780803376596,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1343.60,1780803376597,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1343.90,1780803376597,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1348.20,1780803376601,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1348.40,1780803376602,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
1348.70,1780803376602,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
